x y
1239.03 1188.68
1239.23 1188.67
1239.43 1188.67
1239.62 1188.66
1239.82 1188.66
1240.02 1188.65
1240.22 1188.64
1240.42 1188.64
1240.62 1188.63
1240.82 1188.62
1241.02 1188.62
1241.22 1188.61
1241.42 1188.6
1241.62 1188.6
1241.82 1188.59
1242.02 1188.59
1242.22 1188.58
1242.42 1188.57
1242.62 1188.57
1242.82 1188.56
1243.02 1188.55
1243.22 1188.55
1243.42 1188.54
1243.62 1188.53
1243.82 1188.53
1244.02 1188.52
1244.22 1188.52
1244.42 1188.51
1244.62 1188.5
1244.82 1188.5
1245.02 1188.49
1245.22 1188.48
1245.42 1188.48
1245.62 1188.47
1245.82 1188.46
1246.02 1188.46
1246.22 1188.45
1246.42 1188.45
1246.62 1188.44
1246.82 1188.43
1247.02 1188.43
1247.22 1188.42
1247.42 1188.41
1247.62 1188.41
1247.82 1188.4
1248.02 1188.39
1248.22 1188.39
1248.42 1188.38
1248.62 1188.37
1248.82 1188.37
1249.02 1188.36
1249.22 1188.36
1249.42 1188.35
1249.62 1188.34
1249.82 1188.34
1250.02 1188.33
1250.22 1188.32
1250.42 1188.32
1250.62 1188.31
1250.82 1188.3
1251.02 1188.3
1251.22 1188.29
1251.42 1188.29
1251.62 1188.28
1251.82 1188.27
1252.02 1188.27
1252.22 1188.26
1252.42 1188.25
1252.62 1188.25
1252.82 1188.24
1253.02 1188.23
1253.22 1188.23
1253.42 1188.22
1253.62 1188.22
1253.82 1188.21
1254.02 1188.2
1254.22 1188.2
1254.42 1188.19
1254.62 1188.18
1254.82 1188.18
1255.02 1188.17
1255.22 1188.16
1255.42 1188.16
1255.62 1188.15
1255.82 1188.14
1256.02 1188.14
1256.22 1188.13
1256.42 1188.13
1256.62 1188.12
1256.82 1188.11
1257.02 1188.11
1257.22 1188.1
1257.42 1188.09
1257.62 1188.09
1257.82 1188.08
1258.02 1188.07
1258.22 1188.07
1258.42 1188.06
1258.62 1188.06
1258.82 1188.05
1259.02 1188.04
1259.22 1188.04
1259.42 1188.03
1259.62 1188.02
1259.82 1188.02
1260.01 1188.01
1260.21 1188
1260.41 1188
1260.61 1187.99
1260.81 1187.99
1261.01 1187.98
1261.21 1187.97
1261.41 1187.97
1261.61 1187.96
1261.81 1187.95
1262.01 1187.95
1262.21 1187.94
1262.41 1187.93
1262.61 1187.93
1262.81 1187.92
1263.01 1187.92
1263.21 1187.91
1263.41 1187.9
1263.61 1187.9
1263.81 1187.89
1264.01 1187.88
1264.21 1187.88
1264.41 1187.87
1264.61 1187.86
1264.81 1187.86
1265.01 1187.85
1265.21 1187.84
1265.41 1187.84
1265.61 1187.83
1265.81 1187.83
1266.01 1187.82
1266.21 1187.81
1266.41 1187.81
1266.61 1187.8
1266.81 1187.79
1267.01 1187.79
1267.21 1187.78
1275.64 1187.46
1275.84 1187.45
1276.04 1187.44
1276.24 1187.43
1276.44 1187.42
1276.64 1187.41
1276.84 1187.4
1277.04 1187.39
1277.24 1187.38
1277.44 1187.37
1277.64 1187.37
1277.84 1187.36
1278.04 1187.35
1278.24 1187.34
1278.44 1187.33
1278.64 1187.32
1278.84 1187.31
1279.04 1187.3
1279.24 1187.29
1279.44 1187.28
1279.64 1187.28
1279.84 1187.27
1280.04 1187.26
1280.24 1187.25
1280.44 1187.24
1280.64 1187.23
1280.84 1187.22
1281.04 1187.21
1281.24 1187.2
1281.44 1187.19
1281.64 1187.19
1281.84 1187.18
1282.04 1187.17
1282.24 1187.16
1282.44 1187.15
1282.64 1187.14
1282.84 1187.13
1283.04 1187.12
1283.24 1187.11
1283.43 1187.1
1283.63 1187.1
1283.83 1187.09
1284.03 1187.08
1284.23 1187.07
1284.43 1187.06
1284.63 1187.05
1284.83 1187.04
1285.03 1187.03
1285.23 1187.02
1285.43 1187.01
1285.63 1187.01
1285.83 1187
1286.03 1186.99
1286.23 1186.98
1286.43 1186.97
1286.63 1186.96
1286.83 1186.95
1287.03 1186.94
1287.23 1186.93
1287.43 1186.92
1287.63 1186.91
1287.83 1186.91
1288.03 1186.9
1288.23 1186.89
1288.43 1186.88
1288.63 1186.87
1288.83 1186.86
1289.03 1186.85
1289.23 1186.84
1289.43 1186.83
1289.63 1186.82
1289.83 1186.82
1290.03 1186.81
1290.23 1186.8
1290.43 1186.79
1290.63 1186.78
1290.83 1186.77
1291.03 1186.76
1291.23 1186.75
1291.43 1186.74
1291.63 1186.73
1291.83 1186.73
1292.03 1186.72
1292.23 1186.71
1292.43 1186.7
1292.63 1186.69
1292.83 1186.68
1293.03 1186.67
1293.23 1186.66
1293.43 1186.65
1293.63 1186.64
1293.83 1186.64
1294.03 1186.63
1294.23 1186.62
1294.43 1186.61
1294.62 1186.6
1294.82 1186.59
1295.02 1186.58
1295.22 1186.57
1295.42 1186.56
1295.62 1186.55
1295.82 1186.55
1296.02 1186.54
1296.22 1186.53
1296.42 1186.52
1296.62 1186.51
1296.82 1186.5
1297.02 1186.49
1297.22 1186.48
1297.42 1186.47
1297.62 1186.46
1297.82 1186.46
1298.02 1186.45
1298.22 1186.44
1298.42 1186.43
1298.62 1186.42
1298.82 1186.41
1299.02 1186.4
1299.22 1186.39
1299.42 1186.38
1299.62 1186.37
1299.82 1186.37
1300.02 1186.36
1300.22 1186.35
1300.42 1186.34
1300.62 1186.33
1300.82 1186.32
1301.02 1186.31
1301.22 1186.3
1301.42 1186.29
1301.62 1186.28
1301.82 1186.28
1302.02 1186.27
1302.22 1186.26
1302.42 1186.25
1302.62 1186.24
1302.82 1186.23
1303.02 1186.22
1303.22 1186.21
1303.42 1186.2
1303.62 1186.19
1303.82 1186.19
1304.02 1186.18
1304.22 1186.17
1304.42 1186.16
1304.62 1186.15
1304.82 1186.14
1305.02 1186.13
1305.22 1186.12
1305.42 1186.11
1305.62 1186.1
1305.81 1186.09
1306.99 1186.01
1307.19 1185.99
1307.38 1185.97
1307.58 1185.94
1307.78 1185.92
1307.98 1185.9
1308.18 1185.88
1308.38 1185.85
1308.58 1185.83
1308.78 1185.81
1308.98 1185.79
1309.17 1185.77
1309.37 1185.74
1309.57 1185.72
1309.77 1185.7
1309.97 1185.68
1310.17 1185.65
1310.37 1185.63
1310.57 1185.61
1310.76 1185.59
1310.96 1185.57
1311.16 1185.54
1311.36 1185.52
1311.56 1185.5
1311.76 1185.48
1311.96 1185.45
1312.16 1185.43
1312.35 1185.41
1312.55 1185.39
1312.75 1185.37
1312.95 1185.34
1313.15 1185.32
1313.35 1185.3
1313.55 1185.28
1313.75 1185.25
1313.94 1185.23
1314.14 1185.21
1314.34 1185.19
1314.54 1185.17
1314.74 1185.14
1314.94 1185.12
1315.14 1185.1
1315.34 1185.08
1315.53 1185.06
1315.73 1185.03
1315.93 1185.01
1316.13 1184.99
1316.33 1184.97
1316.53 1184.94
1316.73 1184.92
1316.93 1184.9
1317.13 1184.88
1317.32 1184.86
1317.52 1184.83
1317.72 1184.81
1317.92 1184.79
1318.12 1184.77
1318.32 1184.74
1318.52 1184.72
1318.72 1184.7
1318.91 1184.68
1319.11 1184.66
1319.31 1184.63
1319.51 1184.61
1319.71 1184.59
1319.91 1184.57
1320.11 1184.54
1320.31 1184.52
1320.5 1184.5
1320.7 1184.48
1320.9 1184.46
1321.1 1184.43
1321.3 1184.41
1321.5 1184.39
1321.7 1184.37
1321.9 1184.34
1322.09 1184.32
1322.29 1184.3
1322.49 1184.28
1322.69 1184.26
1322.89 1184.23
1323.09 1184.21
1323.29 1184.19
1323.49 1184.17
1323.69 1184.14
1323.88 1184.12
1324.08 1184.1
1324.28 1184.08
1324.48 1184.06
1324.68 1184.03
1324.88 1184.01
1325.08 1183.99
1325.28 1183.97
1325.47 1183.95
1325.67 1183.92
1325.87 1183.9
1326.07 1183.88
1326.27 1183.86
1326.47 1183.83
1326.67 1183.81
1326.87 1183.79
1327.06 1183.77
1327.26 1183.75
1327.46 1183.72
1327.66 1183.7
1327.86 1183.68
1328.06 1183.66
1328.26 1183.63
1328.46 1183.61
1328.66 1183.59
1328.85 1183.57
1329.05 1183.55
1329.25 1183.52
1329.45 1183.5
1329.65 1183.48
1329.85 1183.46
1330.05 1183.43
1330.25 1183.41
1330.44 1183.39
1330.64 1183.37
1330.84 1183.35
1331.04 1183.32
1331.24 1183.3
1331.44 1183.28
1331.64 1183.26
1331.84 1183.23
1332.03 1183.21
1332.23 1183.19
1332.43 1183.17
1332.63 1183.15
1332.83 1183.12
1333.03 1183.1
1333.23 1183.08
1333.43 1183.06
1333.62 1183.04
1333.82 1183.01
1334.02 1182.99
1334.22 1182.97
1334.42 1182.95
1334.62 1182.92
1334.82 1182.9
1335.02 1182.88
1335.21 1182.86
1335.41 1182.84
1335.61 1182.81
1335.81 1182.79
1336.01 1182.77
1336.21 1182.75
1336.41 1182.72
1336.61 1182.7
1336.8 1182.68
1337 1182.66
1337.2 1182.64
1342.86 1182.06
1343.06 1182.05
1343.26 1182.03
1343.46 1182.01
1343.66 1181.99
1343.86 1181.97
1344.06 1181.95
1344.25 1181.94
1344.45 1181.92
1344.65 1181.9
1344.85 1181.88
1345.05 1181.86
1345.25 1181.84
1345.45 1181.83
1345.65 1181.81
1345.85 1181.79
1346.05 1181.77
1346.25 1181.75
1346.45 1181.73
1346.64 1181.72
1346.84 1181.7
1347.04 1181.68
1347.24 1181.66
1347.44 1181.64
1347.64 1181.62
1347.84 1181.61
1348.04 1181.59
1348.24 1181.57
1348.44 1181.55
1348.64 1181.53
1348.84 1181.52
1349.03 1181.5
1349.23 1181.48
1349.43 1181.46
1349.63 1181.44
1349.83 1181.42
1350.03 1181.41
1350.23 1181.39
1350.43 1181.37
1350.63 1181.35
1350.83 1181.33
1351.03 1181.31
1351.23 1181.3
1351.42 1181.28
1351.62 1181.26
1351.82 1181.24
1352.02 1181.22
1352.22 1181.2
1352.42 1181.19
1352.62 1181.17
1352.82 1181.15
1353.02 1181.13
1353.22 1181.11
1353.42 1181.1
1353.62 1181.08
1353.82 1181.06
1354.01 1181.04
1354.21 1181.02
1354.41 1181
1354.61 1180.99
1354.81 1180.97
1355.01 1180.95
1355.21 1180.93
1355.41 1180.91
1355.61 1180.89
1355.81 1180.88
1356.01 1180.86
1356.21 1180.84
1356.4 1180.82
1356.6 1180.8
1356.8 1180.78
1357 1180.77
1357.2 1180.75
1357.4 1180.73
1357.6 1180.71
1357.8 1180.69
1358 1180.68
1358.2 1180.66
1358.4 1180.64
1358.6 1180.62
1358.79 1180.6
1358.99 1180.58
1359.19 1180.57
1359.39 1180.55
1359.59 1180.53
1359.79 1180.51
1359.99 1180.49
1360.19 1180.47
1360.39 1180.46
1360.59 1180.44
1360.79 1180.42
1360.99 1180.4
1361.18 1180.38
1361.38 1180.36
1361.58 1180.35
1361.78 1180.33
1361.98 1180.31
1362.18 1180.29
1362.38 1180.27
1362.58 1180.26
1362.78 1180.24
1362.98 1180.22
1363.18 1180.2
1374.31 1179.15
1374.51 1179.13
1374.71 1179.11
1374.9 1179.09
1375.1 1179.07
1375.3 1179.05
1375.5 1179.03
1375.7 1179.01
1375.9 1178.99
1376.1 1178.97
1376.3 1178.95
1376.5 1178.93
1376.7 1178.92
1376.89 1178.9
1377.09 1178.88
1377.29 1178.86
1377.49 1178.84
1377.69 1178.82
1377.89 1178.8
1378.09 1178.78
1378.29 1178.76
1378.49 1178.74
1378.69 1178.72
1378.89 1178.7
1379.08 1178.68
1379.28 1178.66
1379.48 1178.64
1379.68 1178.62
1379.88 1178.61
1380.08 1178.59
1380.28 1178.57
1380.48 1178.55
1380.68 1178.53
1380.88 1178.51
1381.07 1178.49
1381.27 1178.47
1381.47 1178.45
1381.67 1178.43
1381.87 1178.41
1382.07 1178.39
1382.27 1178.37
1382.47 1178.35
1382.67 1178.33
1382.87 1178.31
1383.07 1178.3
1383.26 1178.28
1383.46 1178.26
1383.66 1178.24
1383.86 1178.22
1384.06 1178.2
1384.26 1178.18
1384.46 1178.16
1384.66 1178.14
1384.86 1178.12
1385.06 1178.1
1385.25 1178.08
1385.45 1178.06
1385.65 1178.04
1385.85 1178.02
1386.05 1178
1386.25 1177.99
1386.45 1177.97
1386.65 1177.95
1386.85 1177.93
1387.05 1177.91
1387.25 1177.89
1387.44 1177.87
1387.64 1177.85
1387.84 1177.83
1388.04 1177.81
1388.24 1177.79
1388.44 1177.77
1388.64 1177.75
1388.84 1177.73
1389.04 1177.71
1389.24 1177.69
1389.44 1177.68
1389.63 1177.66
1389.83 1177.64
1390.03 1177.62
1390.23 1177.6
1390.43 1177.58
1390.63 1177.56
1390.83 1177.54
1391.03 1177.52
1391.23 1177.5
1391.43 1177.48
1391.62 1177.46
1391.82 1177.44
1392.02 1177.42
1392.22 1177.4
1392.42 1177.38
1392.62 1177.37
1392.82 1177.35
1393.02 1177.33
1393.22 1177.31
1393.42 1177.29
1393.62 1177.27
1393.81 1177.25
1394.01 1177.23
1394.21 1177.21
1394.41 1177.19
1400.83 1176.46
1401.03 1176.43
1401.23 1176.41
1401.42 1176.38
1401.62 1176.35
1401.82 1176.33
1402.02 1176.3
1402.22 1176.28
1402.42 1176.25
1402.61 1176.22
1402.81 1176.2
1403.01 1176.17
1403.21 1176.15
1403.41 1176.12
1403.61 1176.09
1403.8 1176.07
1404 1176.04
1404.2 1176.02
1404.4 1175.99
1404.6 1175.96
1404.8 1175.94
1404.99 1175.91
1405.19 1175.88
1405.39 1175.86
1405.59 1175.83
1405.79 1175.81
1405.98 1175.78
1406.18 1175.75
1406.38 1175.73
1406.58 1175.7
1406.78 1175.68
1406.98 1175.65
1407.17 1175.62
1407.37 1175.6
1407.57 1175.57
1407.77 1175.55
1407.97 1175.52
1408.17 1175.49
1408.36 1175.47
1408.56 1175.44
1408.76 1175.42
1408.96 1175.39
1409.16 1175.36
1409.36 1175.34
1409.55 1175.31
1409.75 1175.29
1409.95 1175.26
1410.15 1175.23
1410.35 1175.21
1410.55 1175.18
1410.74 1175.16
1410.94 1175.13
1411.14 1175.1
1411.34 1175.08
1411.54 1175.05
1411.74 1175.03
1411.93 1175
1412.13 1174.97
1412.33 1174.95
1412.53 1174.92
1412.73 1174.9
1412.93 1174.87
1413.12 1174.84
1413.32 1174.82
1413.52 1174.79
1413.72 1174.77
1413.92 1174.74
1414.11 1174.71
1414.31 1174.69
1414.51 1174.66
1414.71 1174.64
1414.91 1174.61
1415.11 1174.58
1415.3 1174.56
1415.5 1174.53
1415.7 1174.5
1415.9 1174.48
1416.1 1174.45
1416.3 1174.43
1416.49 1174.4
1416.69 1174.37
1416.89 1174.35
1417.09 1174.32
1417.29 1174.3
1417.49 1174.27
1417.68 1174.24
1417.88 1174.22
1418.08 1174.19
1418.28 1174.17
1418.48 1174.14
1418.68 1174.11
1418.87 1174.09
1419.07 1174.06
1419.27 1174.04
1419.47 1174.01
1419.67 1173.98
1419.87 1173.96
1420.06 1173.93
1420.26 1173.91
1420.46 1173.88
1420.66 1173.85
1420.86 1173.83
1421.06 1173.8
1421.25 1173.78
1421.45 1173.75
1421.65 1173.72
1421.85 1173.7
1422.05 1173.67
1422.25 1173.65
1422.44 1173.62
1422.64 1173.59
1422.84 1173.57
1423.04 1173.54
1423.24 1173.52
1423.43 1173.49
1423.63 1173.46
1423.83 1173.44
1424.03 1173.41
1424.23 1173.39
1424.43 1173.36
1424.62 1173.33
1424.82 1173.31
1425.02 1173.28
1425.22 1173.26
1425.42 1173.23
1425.62 1173.2
1425.81 1173.18
1426.01 1173.15
1426.21 1173.13
1426.41 1173.1
1426.61 1173.07
1426.81 1173.05
1427 1173.02
1427.2 1172.99
1427.4 1172.97
1427.6 1172.94
1427.8 1172.92
1428 1172.89
1428.19 1172.86
1428.39 1172.84
1428.59 1172.81
1428.79 1172.79
1428.99 1172.76
1429.19 1172.73
1429.38 1172.71
1429.62 1172.68
1429.81 1172.65
1430.01 1172.63
1430.21 1172.6
1430.41 1172.58
1430.61 1172.55
1430.81 1172.53
1431 1172.5
1431.2 1172.48
1431.4 1172.45
1431.6 1172.43
1431.8 1172.4
1432 1172.38
1432.2 1172.35
1432.39 1172.33
1432.59 1172.3
1432.79 1172.28
1432.99 1172.25
1433.19 1172.23
1433.39 1172.21
1433.58 1172.18
1433.78 1172.16
1433.98 1172.13
1434.18 1172.11
1434.38 1172.08
1434.58 1172.06
1434.77 1172.03
1434.97 1172.01
1435.17 1171.98
1435.37 1171.96
1435.57 1171.93
1435.77 1171.91
1435.97 1171.88
1436.16 1171.86
1436.36 1171.83
1436.56 1171.81
1436.76 1171.78
1436.96 1171.76
1437.16 1171.73
1437.35 1171.71
1437.55 1171.68
1437.75 1171.66
1437.95 1171.63
1438.15 1171.61
1438.35 1171.58
1438.55 1171.56
1438.74 1171.53
1438.94 1171.51
1439.14 1171.48
1439.34 1171.46
1439.54 1171.43
1439.74 1171.41
1439.93 1171.38
1440.13 1171.36
1440.33 1171.33
1440.53 1171.31
1440.73 1171.28
1440.93 1171.26
1441.13 1171.23
1441.32 1171.21
1441.52 1171.18
1441.72 1171.16
1441.92 1171.13
1442.12 1171.11
1442.32 1171.08
1442.51 1171.06
1442.71 1171.03
1442.91 1171.01
1443.11 1170.98
1443.31 1170.96
1443.51 1170.93
1443.71 1170.91
1443.9 1170.88
1444.1 1170.86
1444.3 1170.83
1444.5 1170.81
1444.7 1170.78
1444.9 1170.76
1445.09 1170.73
1445.29 1170.71
1445.49 1170.68
1445.69 1170.66
1445.89 1170.63
1446.09 1170.61
1446.29 1170.58
1446.48 1170.56
1446.68 1170.53
1446.88 1170.51
1447.08 1170.48
1447.28 1170.46
1447.48 1170.43
1447.67 1170.41
1447.87 1170.38
1448.07 1170.36
1448.27 1170.33
1448.47 1170.31
1448.67 1170.28
1448.86 1170.26
1449.06 1170.23
1449.26 1170.21
1449.46 1170.18
1449.66 1170.16
1449.86 1170.13
1450.06 1170.11
1450.25 1170.09
1450.45 1170.06
1450.65 1170.04
1450.85 1170.01
1451.05 1169.99
1451.25 1169.96
1451.44 1169.94
1451.64 1169.91
1451.84 1169.89
1452.04 1169.86
1452.24 1169.84
1452.44 1169.81
1452.64 1169.79
1452.83 1169.76
1453.03 1169.74
1453.23 1169.71
1453.43 1169.69
1453.63 1169.66
1453.83 1169.64
1454.02 1169.61
1454.22 1169.59
1454.42 1169.56
1454.62 1169.54
1454.82 1169.51
1455.02 1169.49
1455.22 1169.46
1455.41 1169.44
1455.61 1169.41
1455.81 1169.39
1456.01 1169.36
1456.21 1169.34
1456.41 1169.31
1456.6 1169.29
1456.8 1169.26
1457 1169.24
1457.2 1169.21
1457.4 1169.19
1457.6 1169.16
1457.8 1169.14
1457.99 1169.11
1458.19 1169.09
1458.39 1169.06
1458.59 1169.04
1458.79 1169.01
1458.99 1168.99
1459.18 1168.96
1459.38 1168.94
1459.58 1168.91
1459.78 1168.89
1459.98 1168.86
1460.18 1168.84
1460.37 1168.81
1460.57 1168.79
1460.77 1168.76
1460.97 1168.74
1461.17 1168.71
1461.37 1168.69
1471.32 1167.43
1471.52 1167.4
1471.72 1167.38
1471.92 1167.35
1472.12 1167.33
1472.32 1167.3
1472.52 1167.28
1472.71 1167.25
1472.91 1167.23
1473.11 1167.2
1473.31 1167.18
1473.51 1167.15
1473.71 1167.13
1473.9 1167.1
1474.1 1167.08
1474.3 1167.05
1474.5 1167.03
1474.7 1167
1474.9 1166.97
1475.09 1166.95
1475.29 1166.92
1475.49 1166.9
1475.69 1166.87
1475.89 1166.85
1476.09 1166.82
1476.28 1166.8
1476.48 1166.77
1476.68 1166.75
1476.88 1166.72
1477.08 1166.7
1477.28 1166.67
1477.48 1166.65
1477.67 1166.62
1477.87 1166.6
1478.07 1166.57
1478.27 1166.55
1478.47 1166.52
1478.67 1166.5
1478.86 1166.47
1479.06 1166.44
1479.26 1166.42
1479.46 1166.39
1479.66 1166.37
1479.86 1166.34
1480.05 1166.32
1480.25 1166.29
1480.45 1166.27
1480.65 1166.24
1480.85 1166.22
1481.05 1166.19
1481.24 1166.17
1481.44 1166.14
1481.64 1166.12
1481.84 1166.09
1482.04 1166.07
1482.24 1166.04
1482.44 1166.02
1482.64 1165.99
1482.83 1165.96
1483.03 1165.94
1483.23 1165.91
1483.43 1165.89
1483.63 1165.86
1483.83 1165.84
1484.02 1165.81
1484.22 1165.79
1484.42 1165.76
1484.62 1165.74
1484.82 1165.71
1485.02 1165.69
1485.21 1165.66
1485.41 1165.64
1485.61 1165.61
1485.81 1165.59
1486.01 1165.56
1486.21 1165.54
1486.4 1165.51
1486.6 1165.49
1486.8 1165.46
1487 1165.43
1487.2 1165.41
1487.4 1165.38
1487.6 1165.36
1487.79 1165.33
1487.99 1165.31
1488.19 1165.28
1488.39 1165.26
1488.59 1165.23
1488.79 1165.21
1488.98 1165.18
1489.18 1165.16
1489.38 1165.13
1489.58 1165.11
1489.78 1165.08
1489.98 1165.06
1490.17 1165.03
1490.37 1165.01
1490.57 1164.98
1490.77 1164.96
1490.97 1164.93
1491.17 1164.9
1491.36 1164.88
1493.16 1164.68
1493.36 1164.66
1493.36 1164.66
1493.56 1164.64
1493.76 1164.62
1493.96 1164.6
1494.16 1164.58
1494.35 1164.56
1494.55 1164.54
1494.75 1164.52
1494.95 1164.5
1495.15 1164.48
1495.35 1164.46
1495.55 1164.43
1495.75 1164.41
1495.95 1164.39
1496.15 1164.37
1496.34 1164.35
1496.54 1164.33
1496.74 1164.31
1496.94 1164.29
1497.14 1164.27
1497.34 1164.25
1497.54 1164.23
1497.74 1164.21
1497.94 1164.19
1498.13 1164.17
1498.33 1164.15
1498.53 1164.13
1498.73 1164.11
1498.93 1164.09
1499.13 1164.07
1499.33 1164.05
1499.53 1164.03
1499.73 1164.01
1499.93 1163.99
1500.12 1163.97
1500.32 1163.95
1500.52 1163.93
1500.72 1163.91
1500.92 1163.89
1501.12 1163.87
1501.32 1163.85
1501.52 1163.83
1501.72 1163.81
1501.92 1163.79
1502.11 1163.77
1502.31 1163.75
1502.51 1163.73
1502.71 1163.7
1502.91 1163.68
1503.11 1163.66
1502.91 1163.68
1503.11 1163.66
1503.31 1163.64
1503.51 1163.62
1503.71 1163.6
1503.9 1163.58
1504.1 1163.56
1504.3 1163.54
1504.5 1163.52
1504.7 1163.5
1504.9 1163.48
1505.1 1163.46
1505.3 1163.44
1505.5 1163.42
1505.7 1163.4
1505.89 1163.38
1506.09 1163.36
1506.29 1163.34
1506.49 1163.32
1506.69 1163.3
1506.89 1163.28
1507.09 1163.26
1507.29 1163.24
1507.49 1163.22
1507.68 1163.2
1507.88 1163.18
1508.08 1163.16
1508.28 1163.14
1508.48 1163.12
1508.68 1163.1
1508.88 1163.08
1509.08 1163.06
1509.28 1163.04
1509.48 1163.02
1509.67 1163
1509.87 1162.97
1510.07 1162.95
1510.27 1162.93
1510.47 1162.91
1510.67 1162.89
1510.87 1162.87
1511.07 1162.85
1511.27 1162.83
1511.47 1162.81
1511.66 1162.79
1511.86 1162.77
1512.06 1162.75
1512.26 1162.73
1512.46 1162.71
1512.66 1162.69
1512.66 1162.69
1512.86 1162.67
1513.06 1162.65
1513.26 1162.63
1513.45 1162.61
1513.65 1162.59
1513.85 1162.57
1514.05 1162.55
1514.25 1162.53
1514.45 1162.51
1514.65 1162.49
1514.85 1162.47
1515.05 1162.45
1515.25 1162.43
1515.44 1162.41
1515.64 1162.39
1515.84 1162.37
1516.04 1162.35
1516.24 1162.33
1516.44 1162.31
1516.64 1162.29
1516.84 1162.27
1517.04 1162.24
1517.23 1162.22
1517.43 1162.2
1517.63 1162.18
1517.83 1162.16
1518.03 1162.14
1518.23 1162.12
1518.43 1162.1
1518.63 1162.08
1518.83 1162.06
1519.03 1162.04
1519.38 1162.01
1519.57 1161.99
1519.77 1161.98
1519.97 1161.96
1520.17 1161.95
1520.37 1161.93
1520.57 1161.92
1520.77 1161.9
1520.97 1161.89
1521.17 1161.87
1521.37 1161.86
1521.57 1161.84
1521.77 1161.83
1521.97 1161.81
1522.17 1161.8
1522.37 1161.78
1522.57 1161.77
1522.57 1161.77
1522.77 1161.75
1522.97 1161.73
1523.16 1161.72
1523.36 1161.7
1523.56 1161.69
1523.76 1161.67
1523.96 1161.66
1524.16 1161.64
1524.36 1161.63
1524.56 1161.61
1524.76 1161.6
1524.96 1161.58
1525.16 1161.57
1525.36 1161.55
1525.56 1161.54
1525.76 1161.52
1525.96 1161.51
1526.16 1161.49
1526.36 1161.48
1526.55 1161.46
1526.75 1161.44
1526.95 1161.43
1527.15 1161.41
1527.35 1161.4
1527.55 1161.38
1527.75 1161.37
1527.95 1161.35
1528.15 1161.34
1528.35 1161.32
1528.55 1161.31
1528.75 1161.29
1528.95 1161.28
1529.15 1161.26
1529.35 1161.25
1529.55 1161.23
1529.75 1161.22
1529.95 1161.2
1530.14 1161.19
1530.34 1161.17
1530.54 1161.15
1530.74 1161.14
1530.94 1161.12
1531.14 1161.11
1531.34 1161.09
1531.54 1161.08
1531.74 1161.06
1531.94 1161.05
1532.14 1161.03
1532.34 1161.02
1532.54 1161
1532.34 1161.02
1532.54 1161
1532.74 1160.99
1532.94 1160.97
1533.14 1160.96
1533.34 1160.94
1533.54 1160.93
1533.73 1160.91
1533.93 1160.9
1534.13 1160.88
1534.33 1160.86
1534.53 1160.85
1534.73 1160.83
1534.93 1160.82
1535.13 1160.8
1535.33 1160.79
1535.53 1160.77
1535.73 1160.76
1535.93 1160.74
1536.13 1160.73
1536.33 1160.71
1536.53 1160.7
1536.73 1160.68
1536.93 1160.67
1537.12 1160.65
1537.32 1160.64
1537.52 1160.62
1537.72 1160.61
1537.92 1160.59
1538.12 1160.57
1538.32 1160.56
1538.52 1160.54
1538.72 1160.53
1538.92 1160.51
1539.12 1160.5
1539.32 1160.48
1539.52 1160.47
1539.72 1160.45
1539.92 1160.44
1540.12 1160.42
1540.32 1160.41
1540.51 1160.39
1540.71 1160.38
1540.91 1160.36
1541.11 1160.35
1541.31 1160.33
1541.51 1160.32
1541.71 1160.3
1541.91 1160.28
1542.11 1160.27
1550.54 1159.56
1542.11 1160.27
1542.31 1160.25
1542.51 1160.24
1542.71 1160.22
1542.91 1160.21
1543.11 1160.19
1543.31 1160.18
1543.51 1160.16
1543.71 1160.15
1543.91 1160.13
1544.1 1160.12
1544.3 1160.1
1544.5 1160.09
1544.7 1160.07
1544.9 1160.06
1545.1 1160.04
1545.3 1160.03
1545.5 1160.01
1545.7 1159.99
1545.9 1159.98
1546.1 1159.96
1546.3 1159.95
1546.41 1159.94
1546.61 1159.92
1546.81 1159.9
1547.01 1159.88
1547.21 1159.87
1547.41 1159.85
1547.6 1159.83
1547.8 1159.81
1548 1159.79
1548.2 1159.77
1548.4 1159.76
1548.6 1159.74
1548.8 1159.72
1549 1159.7
1549.2 1159.68
1549.4 1159.67
1549.6 1159.65
1549.8 1159.63
1549.99 1159.61
1550.19 1159.59
1550.39 1159.57
1550.59 1159.56
1550.79 1159.54
1550.99 1159.52
1551.19 1159.5
1551.39 1159.48
1551.59 1159.47
1551.79 1159.45
1551.99 1159.43
1551.99 1159.43
1552.19 1159.41
1552.38 1159.39
1552.58 1159.37
1552.78 1159.36
1552.98 1159.34
1553.18 1159.32
1553.38 1159.3
1553.58 1159.28
1553.78 1159.27
1553.98 1159.25
1554.18 1159.23
1554.38 1159.21
1554.58 1159.19
1554.77 1159.17
1554.97 1159.16
1555.17 1159.14
1555.37 1159.12
1555.57 1159.1
1555.77 1159.08
1555.97 1159.07
1556.17 1159.05
1556.37 1159.03
1556.57 1159.01
1556.77 1158.99
1556.97 1158.97
1557.16 1158.96
1557.36 1158.94
1557.56 1158.92
1557.76 1158.9
1557.96 1158.88
1558.16 1158.87
1558.36 1158.85
1558.56 1158.83
1558.76 1158.81
1558.96 1158.79
1559.16 1158.77
1559.36 1158.76
1559.55 1158.74
